,0
12696,604368400
12697,604365717
12698,589592656
12699,604155570
12700,604145327
12701,604027594
12702,603952395
12703,603617888
12704,603313272
12705,603071774
12706,602967309
12707,602750300
12708,602705751
12709,602674717
12710,602631110
12711,602625876
12712,602423379
12713,602328962
12714,602291755
12715,602228663
12716,602166763
12717,601797982
12718,601684708
12719,601624598
12720,601585857
12721,601541131
12722,601525277
12723,601484660
12724,541782009
12725,601401899
12726,601254910
12727,600993426
12728,600969091
12729,600958170
12730,600946037
12731,600857309
12732,600856505
12733,600766918
12734,600759071
12735,600706007
12736,600668965
12737,600360329
12738,599652687
12739,599614710
12740,599544661
12741,599520233
12742,599494095
12743,599427070
12744,599217883
12745,599213005
12746,599010823
12747,591912380
12748,598924337
12749,598883456
12750,598675004
12751,598446723
12752,598117783
12753,598075658
12754,598067198
12755,598056860
12756,597927385
12757,597597561
12758,597328235
12759,596978526
12760,596655683
12761,596604225
12762,596572848
12763,596438619
12764,596195840
12765,596011850
12766,595918335
12767,592214204
12768,595358594
12769,595188352
12770,595026325
12771,594544566
12772,594517099
12773,594250606
12774,594186776
12775,591856297
12776,593117576
12777,593015383
12778,592746691
12779,592249812
12780,592114766
12781,591911322
12782,591857582
12783,591777434
12784,591613570
12785,591594293
12786,613108696
12787,613093988
12788,613091803
12789,613079831
12790,613068872
12791,612997177
12792,612966382
12793,610772211
12794,612842897
12795,601366600
12796,612807546
12797,612779768
12798,604159773
12799,558464022
12800,591436019
12801,601628889
12802,612765292
12803,612749034
12804,612658385
12805,612655198
12806,612654884
12807,612616701
12808,612566777
12809,612543206
12810,612508491
12811,612491546
12812,612480350
12813,612450386
12814,612446396
12815,612399702
12816,612367614
12817,593354060
12818,604879597
12819,603895648
12820,612318172
12821,612304750
12822,612208304
12823,612159554
12824,599894130
12825,612138598
12826,605322471
12827,602684609
12828,612085638
12829,612083991
12830,607190919
12831,591806400
12832,613108696
12833,613093988
12834,613091803
12835,613079831
12836,613068872
12837,612997177
12838,612966382
12839,610772211
12840,612842897
12841,601366600
12842,612807546
12843,612779768
12844,604159773
12845,558464022
12846,591436019
12847,601628889
12848,612765292
12849,612749034
12850,612658385
12851,612655198
12852,612654884
12853,612616701
12854,612566777
12855,612543206
12856,612508491
12857,612491546
12858,612480350
12859,612450386
12860,612446396
12861,612399702
12862,612367614
12863,593354060
12864,604879597
12865,603895648
12866,612318172
12867,612304750
12868,612208304
12869,612159554
12870,599894130
12871,612138598
12872,605322471
12873,602684609
12874,612085638
12875,612083991
12876,607190919
12877,591806400
12878,596647344
12879,611997901
12880,611963470
12881,611960023
12882,521729929
12883,589213217
12884,594171960
12885,558428933
12886,568949770
12887,598244409
12888,611933384
12889,611873360
12890,611782683
12891,611767831
12892,604011174
12893,594118831
12894,601170875
12895,596644108
12896,611592151
12897,609132845
12898,607458107
12899,611550832
12900,611546173
12901,611416181
12902,594892449
12903,607417040
12904,611327566
12905,592912143
12906,588844917
12907,609958737
12908,546118812
12909,611283296
12910,531684855
12911,586470401
12912,557911540
12913,607420703
12914,610418897
12915,611218975
12916,611202334
12917,611164952
12918,611163184
12919,609264943
12920,611067316
12921,611062870
12922,611031301
12923,611016052
12924,611003175
12925,603894679
12926,601336008
12927,610745512
12928,594752484
12929,610691909
12930,569741257
12931,607413895
12932,592184371
12933,610462127
12934,608693274
12935,610388293
12936,610316181
12937,610233121
12938,610230120
12939,588564777
12940,610222129
12941,606338327
12942,588235814
12943,610136800
12944,610132209
12945,610033172
12946,603777913
12947,609804395
12948,609755734
12949,609725479
12950,609593997
12951,609541679
12952,604053609
12953,609525029
12954,609481894
12955,609463276
12956,609407690
12957,609403904
12958,609322617
12959,609243347
12960,601371084
12961,609087508
12962,608965469
12963,581527686
12964,592351711
12965,556585899
12966,608808106
12967,608749341
12968,608718782
12969,608656999
12970,608459292
12971,608330148
12972,585462485
12973,589205383
12974,591642152
12975,579139570
12976,581683959
12977,590432332
12978,608127494
12979,608049723
12980,607906240
12981,607901223
12982,591636727
12983,607688156
12984,607593316
12985,607406242
12986,607354550
12987,588672747
12988,602124769
12989,601782860
12990,606962787
12991,601217920
12992,606750815
12993,606728809
12994,603613800
12995,588819784
12996,595923502
12997,606445162
12998,606387751
12999,606369960
13000,606318315
13001,606309239
13002,606276829
13003,606237390
13004,593358550
13005,606154004
13006,605992058
13007,605960216
13008,605905732
13009,605898718
13010,605886116
13011,605870028
13012,605863909
13013,605851290
13014,605834119
13015,600980542
13016,601182261
13017,605785053
13018,605707727
13019,605513666
13020,605445481
13021,588794744
13022,605182908
13023,605099367
13024,605090685
13025,604572423
13026,604570935
13027,604549196
13028,604480512
13029,604363628
13030,604337974
13031,604191197
13032,604125103
13033,604011010
13034,582595969
13035,603899493
13036,603789579
13037,603787139
13038,603686265
13039,603513104
13040,603507530
13041,603483036
13042,602953030
13043,576929828
13044,602657012
13045,600789135
13046,602438301
13047,602132256
13048,602069267
13049,601947498
13050,601847529
13051,601820218
13052,601544534
13053,601281687
13054,601224714
13055,601007959
13056,600893554
13057,600723023
13058,600670698
13059,600557900
13060,600423722
13061,600353306
13062,600290051
13063,600287677
13064,600126905
13065,599485882
13066,599317591
13067,598755952
13068,598638871
13069,598606624
13070,598176243
13071,598117322
13072,598040368
13073,597884928
13074,597750155
13075,584619241
13076,597402337
13077,597381196
13078,612979398
13079,612930103
13080,599694420
13081,563830318
13082,612876276
13083,591056670
13084,612811162
13085,612806826
13086,612786019
13087,571978370
13088,603543102
13089,588813247
13090,607093642
13091,612679787
13092,607015083
13093,601386430
13094,601398571
13095,612297697
13096,601381474
13097,565248337
13098,612024417
13099,607410771
13100,611870556
13101,611857208
13102,571981033
13103,591432258
13104,604792877
13105,576008982
13106,607013452
13107,599164279
13108,602293437
13109,600723381
13110,603424436
13111,588806273
13112,600882182
13113,593934236
13114,588887266
13115,602174062
13116,609446345
13117,610543025
13118,604280821
13119,609640989
13120,604582799
13121,609255746
13122,540170587
13123,608762680
13124,518567578
13125,603964018
13126,596167109
13127,604467692
13128,612979398
13129,612930103
13130,599694420
13131,563830318
13132,612876276
13133,591056670
13134,612811162
13135,612806826
13136,612786019
13137,571978370
13138,603543102
13139,588813247
13140,607093642
13141,612679787
13142,607015083
13143,601386430
13144,601398571
13145,612297697
13146,601381474
13147,565248337
13148,612024417
13149,607410771
13150,611870556
13151,611857208
13152,571981033
13153,591432258
13154,604792877
13155,576008982
13156,607013452
13157,599164279
13158,602293437
13159,600723381
13160,603424436
13161,588806273
13162,600882182
13163,593934236
13164,588887266
13165,602174062
13166,609446345
13167,610543025
13168,604280821
13169,609640989
13170,604582799
13171,609255746
13172,540170587
13173,608762680
13174,518567578
13175,603964018
13176,596167109
13177,604467692
13178,613084796
13179,613075468
13180,613073486
13181,613068314
13182,613022931
13183,613009841
13184,612969957
13185,602714874
13186,612961427
13187,612961272
13188,612947747
13189,612943370
13190,612923861
13191,612918942
13192,601945947
13193,612878895
13194,612871993
13195,612850276
13196,612798050
13197,612792491
13198,612789809
13199,612786087
13200,608584431
13201,612775399
13202,556547618
13203,589312941
13204,612767534
13205,612729649
13206,612702351
13207,612699482
13208,612695992
13209,612692143
13210,612595651
13211,612592419
13212,612579683
13213,612565251
13214,612534576
13215,612507835
13216,612488345
13217,612461688
13218,612444723
13219,607073224
13220,609851131
13221,612414789
13222,612400586
13223,579705903
13224,599402144
13225,612388526
13226,612367962
13227,613084796
13228,613075468
13229,613073486
13230,613068314
13231,613022931
13232,613009841
13233,612969957
13234,602714874
13235,612961427
13236,612961272
13237,612947747
13238,612943370
13239,612923861
13240,612918942
13241,601945947
13242,612878895
13243,612871993
13244,612850276
13245,612798050
13246,612792491
13247,612789809
13248,612786087
13249,608584431
13250,612775399
13251,556547618
13252,589312941
13253,612767534
13254,612729649
13255,612702351
13256,612699482
13257,612695992
13258,612692143
13259,612595651
13260,612592419
13261,612579683
13262,612565251
13263,612534576
13264,612507835
13265,612488345
13266,612461688
13267,612444723
13268,607073224
13269,609851131
13270,612414789
13271,612400586
13272,579705903
13273,599402144
13274,612388526
13275,612367962
13276,612364485
13277,463101174
13278,605692117
13279,577621057
13280,612304802
13281,612286719
13282,612267343
13283,612156065
13284,556401769
13285,612119728
13286,612115407
13287,612104889
13288,612082408
13289,573667700
13290,598601394
13291,604168856
13292,611953725
13293,578646153
13294,611942455
13295,565606464
13296,611936615
13297,593481077
13298,611925280
13299,611922894
13300,611914820
13301,611912490
13302,611832105
13303,611793379
13304,611776441
13305,611728468
13306,610384787
13307,611654108
13308,611653141
13309,611631615
13310,570665959
13311,611596153
13312,611576763
13313,611522234
13314,611468987
13315,611456281
13316,611409241
13317,611378790
13318,611365607
13319,587037711
13320,611345564
13321,611340503
13322,610465354
13323,601345837
13324,593922727
13325,609647549
13326,572074194
13327,602228827
13328,611245028
13329,581112425
13330,611195726
13331,587427934
13332,611120885
13333,610934484
13334,610891039
13335,610879598
13336,540355110
13337,610837389
13338,610804011
13339,610789736
13340,610784650
13341,610782227
13342,610743930
13343,601376205
13344,570912955
13345,610691141
13346,610673471
13347,606840474
13348,610604144
13349,604529560
13350,583146949
13351,610593790
13352,610589320
13353,610571475
13354,610568750
13355,608221088
13356,610478928
13357,610454196
13358,610440166
13359,610418487
13360,610415184
13361,610411894
13362,610383709
13363,606372297
13364,607217696
13365,573645690
13366,610208552
13367,610198601
13368,610128616
13369,610105895
13370,610104955
13371,610045839
13372,610000932
13373,609992446
13374,609976231
13375,609951921
13376,589783046
13377,609900598
13378,609856862
13379,598112833
13380,609854343
13381,609827732
13382,599795393
13383,609808290
13384,604824768
13385,609726003
13386,609693795
13387,609651114
13388,609595512
13389,609595188
13390,609543475
13391,609535385
13392,604812605
13393,607405458
13394,609456882
13395,609398824
13396,594088407
13397,609382216
13398,520829349
13399,609375188
13400,599511024
13401,609161681
13402,609158111
13403,603774931
13404,518020458
13405,609059348
13406,593011651
13407,595882448
13408,609004592
13409,608984141
13410,593750730
13411,552154150
13412,602147468
13413,608956568
13414,571672173
13415,597210007
13416,583606321
13417,608809803
13418,608775130
13419,608770539
13420,608721330
13421,608699010
13422,608685146
13423,608658860
13424,608638436
13425,608596503
13426,608512399
13427,608500035
13428,608405035
13429,589015173
13430,608298361
13431,608191741
13432,608160011
13433,598755746
13434,607996871
13435,607984718
13436,607755162
13437,607616648
13438,607515971
13439,607439932
13440,607434446
13441,607395402
13442,607313927
13443,607248251
13444,607198362
13445,607167720
13446,607071969
13447,607007224
13448,606963477
13449,606919828
13450,606829099
13451,606817648
13452,606775332
13453,606770176
13454,606765552
13455,606674688
13456,606674315
13457,606653482
13458,606641349
13459,606637961
13460,606636793
13461,606628997
13462,606603259
13463,581059299
13464,606522675
13465,606461947
13466,606425410
13467,606403743
13468,606365213
13469,606337269
13470,606277481
13471,606251689
13472,606232079
13473,606193621
13474,606017314
13475,605997389
13476,605934042
13477,605822099
13478,605735275
13479,605650028
13480,605630515
13481,605584967
13482,605550446
13483,605474766
13484,605434748
13485,605274166
13486,605247718
13487,605179041
13488,605167879
13489,605115689
13490,605105915
13491,604990061
13492,604982576
13493,604892547
13494,604869246
13495,604860667
13496,604814771
13497,604802583
13498,604776816
13499,604146872
13500,604624023
13501,604607080
13502,604501926
13503,604489299
13504,604374042
13505,604315064
13506,604253776
13507,604231063
13508,602631551
13509,604065394
